wl_um,n,k
5.6,2.06668347495,0.00213154942656
5.61,2.06569641815,0.00224783101538
5.62,2.06470936135,0.00236411260419
5.63,2.06371392115,0.00249397124501
5.64,2.06271723456,0.00262584843368
5.65,2.06172054797,0.00275772562235
5.66,2.06071859412,0.00290001385249
5.67,2.05971348478,0.00304853909959
5.68,2.05870837544,0.00319706434669
5.69,2.05770072689,0.00335194914169
5.7,2.05668859186,0.00351807052461
5.71,2.05567645684,0.00368419190754
5.72,2.0546638938,0.00385176047523
5.73,2.05364631551,0.0040362866192
5.74,2.05262873723,0.00422081276317
5.75,2.05161115894,0.00440533890714
5.76,2.05059071556,0.00460465865741
5.77,2.04956944938,0.00480822681644
5.78,2.04854818321,0.00501179497547
5.79,2.04752610668,0.00522424616516
5.8,2.04650306378,0.00544729065681
5.81,2.04548002088,0.00567033514846
5.82,2.04445700886,0.00589566453655
5.83,2.04343423186,0.00613838551347
5.84,2.04241145486,0.0063811064904
5.85,2.04138867785,0.00662382746733
5.86,2.04036772497,0.00688139530888
5.87,2.03934735805,0.00714373239818
5.88,2.03832699113,0.00740606948747
5.89,2.03730837339,0.00767569517143
5.9,2.03629263118,0.00795730276116
5.91,2.03527688898,0.00823891035089
5.92,2.03426114677,0.00852051794061
5.93,2.03325213063,0.00882037729537
5.94,2.03224325124,0.00912060771181
5.95,2.03123437185,0.00942083812825
5.96,2.03023060521,0.00973099820598
5.97,2.02923081827,0.0100488874251
5.98,2.02823103133,0.0103667766442
5.99,2.02723264943,0.0106867094203
6,2.02624412014,0.0110209723496
6.01,2.02525559085,0.0113552352789
6.02,2.02426706156,0.0116894982083
6.03,2.02328742228,0.012033618703
6.04,2.02231221209,0.0123826503392
6.05,2.0213370019,0.0127316819754
6.06,2.02036468609,0.0130831578121
6.07,2.01940469672,0.0134450428847
6.08,2.01844470735,0.0138069279573
6.09,2.01748471798,0.0141688130299
6.1,2.01653645156,0.0145380717252
6.11,2.01559338377,0.0149106003096
6.12,2.01465031599,0.015283128894
6.13,2.01371046755,0.015657088048
6.14,2.01278577378,0.016037781425
6.15,2.01186108001,0.016418474802
6.16,2.01093638624,0.016799168179
6.17,2.01002414495,0.0171833342896
6.18,2.00911898953,0.0175694764942
6.19,2.0082138341,0.0179556186989
6.2,2.00731028911,0.0183419611564
6.21,2.00642550982,0.0187306370714
6.22,2.00554073053,0.0191193129865
6.23,2.00465595124,0.0195079889015
6.24,2.0037816055,0.0198963971218
6.25,2.00291768529,0.0202845378535
6.26,2.00205376508,0.0206726785852
6.27,2.00118984487,0.021060819317
6.28,2.00034480663,0.0214456189033
6.29,1.99950185034,0.0218300500907
6.3,1.99865889405,0.0222144812781
6.31,1.99782173455,0.0225969674681
6.32,1.99699945117,0.0229744622713
6.33,1.99617716779,0.0233519570746
6.34,1.99535488441,0.0237294518779
6.35,1.99454537377,0.0241004509231
6.36,1.99374307211,0.0244677837386
6.37,1.99294077044,0.024835116554
6.38,1.99213846878,0.0252024493695
6.39,1.99135462718,0.0255567587757
6.4,1.99057121984,0.0259107618157
6.41,1.9897878125,0.0262647648558
6.42,1.98900951851,0.0266139553675
6.43,1.98824352311,0.0269515708419
6.44,1.9874775277,0.0272891863162
6.45,1.9867115323,0.0276268017906
6.46,1.98595470516,0.0279530588934
6.47,1.98520427402,0.0282713921206
6.48,1.98445384288,0.0285897253479
6.49,1.98370341174,0.0289080585752
6.5,1.98296451898,0.0292074343535
6.51,1.98222745699,0.0295038022015
6.52,1.981490395,0.0298001700495
6.53,1.98075458819,0.0300937188967
6.54,1.98002838865,0.0303656907939
6.55,1.9793021891,0.0306376626912
6.56,1.97857598956,0.0309096345885
6.57,1.97785258892,0.0311724148594
6.58,1.97713446916,0.0314178527201
6.59,1.9764163494,0.0316632905809
6.6,1.97569822964,0.0319087284417
6.61,1.97498292766,0.0321384168327
6.62,1.97426988035,0.0323555031394
6.63,1.97355683304,0.0325725894461
6.64,1.97284378574,0.0327896757528
6.65,1.97213213198,0.032984611735
6.66,1.97142096096,0.0331718747393
6.67,1.97070978994,0.0333591377435
6.68,1.96999861891,0.0335464007477
6.69,1.96928612926,0.033705577642
6.7,1.96857350588,0.0338619060681
6.71,1.96786088249,0.0340182344941
6.72,1.96714801092,0.034172947923
6.73,1.96643051939,0.0342975984957
6.74,1.96571302787,0.0344222490683
6.75,1.96499553634,0.034546899641
6.76,1.96427661586,0.0346660444989
6.77,1.96355080573,0.0347586437151
6.78,1.9628249956,0.0348512429313
6.79,1.96209918547,0.0349438421474
6.8,1.96137019804,0.0350277787821
6.81,1.9606326279,0.0350883156189
6.82,1.95989505777,0.0351488524558
6.83,1.95915748764,0.0352093892927
6.84,1.95841467736,0.0352589478653
6.85,1.95766196476,0.03528776074
6.86,1.95690925217,0.0353165736148
6.87,1.95615653957,0.0353453864895
