wl_um,n,k
4.76,1.34398786518,1.04644926009e-08
4.77,1.34383610404,1.12024205516e-08
4.78,1.3436839272,1.19868885224e-08
4.79,1.3435314078,1.28238182663e-08
4.8,1.34337838119,1.37149818558e-08
4.81,1.34322506355,1.46608163338e-08
4.82,1.34307141892,1.5664092723e-08
4.83,1.34291737601,1.67283427241e-08
4.84,1.34276287844,1.78570267489e-08
4.85,1.34260803488,1.90526455434e-08
4.86,1.34245289442,2.03182700302e-08
4.87,1.34229722776,2.16590923616e-08
4.88,1.34214134295,2.30761016053e-08
4.89,1.34198482529,2.4586812975e-08
4.9,1.34182809405,2.61850364372e-08
4.91,1.34167097116,2.78749727205e-08
4.92,1.34151347013,2.96603615114e-08
4.93,1.34135554736,3.15461501368e-08
4.94,1.34119722226,3.35370289576e-08
4.95,1.34103857019,3.563691707e-08
4.96,1.34087956561,3.78508658734e-08
4.97,1.34072006705,4.01930650458e-08
4.98,1.34056020445,4.26753732834e-08
4.99,1.34039989919,4.52922568929e-08
5,1.34023922096,4.80483197712e-08
5.01,1.34007819172,5.09490747314e-08
5.02,1.33991676863,5.40015898957e-08
5.03,1.33975492489,5.72131790718e-08
5.04,1.33959276675,6.05886230426e-08
5.05,1.33943017147,6.41618227728e-08
5.06,1.33926720966,6.79241830978e-08
5.07,1.33910382121,7.18780974951e-08
5.08,1.33894004136,7.6029996764e-08
5.09,1.33877585769,8.0388100416e-08
5.1,1.33861124369,8.49616180306e-08
5.11,1.3384462668,8.97563840042e-08
5.12,1.33828087999,9.48261334007e-08
5.13,1.3381151182,1.00147436848e-07
5.14,1.33794891788,1.05725600308e-07
5.15,1.33778232034,1.11568838607e-07
5.16,1.33761536534,1.17685210793e-07
5.17,1.33744805197,1.24084475598e-07
5.18,1.33728034643,1.30808744855e-07
5.19,1.33711208209,1.3788937711e-07
5.2,1.33694347146,1.45293639059e-07
5.21,1.33677449606,1.53032237811e-07
5.22,1.33660511535,1.61118800879e-07
5.23,1.33643532156,1.69566910902e-07
5.24,1.3362652194,1.78418563333e-07
5.25,1.33609456396,1.87726991393e-07
5.26,1.33592353801,1.97441949167e-07
5.27,1.33575214303,2.07575920924e-07
5.28,1.33558034098,2.18144726477e-07
5.29,1.33540808367,2.29166296725e-07
5.3,1.33523537898,2.40742264051e-07
5.31,1.33506228124,2.52847634893e-07
5.32,1.33488882533,2.65456891988e-07
5.33,1.33471497873,2.78585121872e-07
5.34,1.3345407349,2.9224753458e-07
5.35,1.33436615329,3.06502226457e-07
5.36,1.33419092906,3.21476422603e-07
5.37,1.33401536638,3.37052537941e-07
5.38,1.33383948138,3.53240540162e-07
5.39,1.33366323001,3.70059075887e-07
5.4,1.3334865056,3.87547478224e-07
5.41,1.33330918422,4.05943932527e-07
5.42,1.33313155675,4.25041026587e-07
5.43,1.33295359037,4.44863852626e-07
5.44,1.33277522033,4.65439203165e-07
5.45,1.3325963488,4.8679984582e-07
5.46,1.33241715013,5.09213831544e-07
5.47,1.3322374369,5.32475308251e-07
5.48,1.33205728848,5.56597557227e-07
5.49,1.33187675949,5.815965506e-07
5.5,1.33169585209,6.07552892981e-07
5.51,1.33151441943,6.34726798574e-07
5.52,1.33133259142,6.62873803548e-07
5.53,1.33115039479,6.92016233395e-07
5.54,1.33096784216,7.22176290628e-07
5.55,1.33078483062,7.53583063878e-07
5.56,1.33060121588,7.86316244887e-07
5.57,1.33041725256,8.20164760794e-07
5.58,1.33023296172,8.55151696702e-07
5.59,1.33004831793,8.91311738694e-07
5.6,1.32986297953,9.29184402483e-07
5.61,1.32967733491,9.68329786971e-07
5.62,1.3294912736,1.00877316808e-06
5.63,1.32930476784,1.05054913744e-06
5.64,1.32911794178,1.09395440467e-06
5.65,1.32893049211,1.13908108768e-06
5.66,1.32874268346,1.18564315049e-06
5.67,1.3285545168,1.23367149818e-06
5.68,1.32836586101,1.28338124094e-06
5.69,1.32817677476,1.33516207889e-06
5.7,1.32798720053,1.38857961156e-06
5.71,1.32779721808,1.44364325573e-06
5.72,1.327606944,1.50035892413e-06
5.73,1.32741610105,1.55959606875e-06
5.74,1.32722475177,1.62065697966e-06
5.75,1.32703300598,1.68353969297e-06
5.76,1.32684096224,1.74824043429e-06
5.77,1.32664840244,1.81569389098e-06
5.78,1.32645537298,1.88521524546e-06
5.79,1.32626187571,1.95676887712e-06
5.8,1.32606790458,2.03039819628e-06
5.81,1.32587345943,2.10702515071e-06
5.82,1.32567861563,2.18595766845e-06
5.83,1.32548343414,2.26708239874e-06
5.84,1.32528794299,2.35040798746e-06
5.85,1.32509170551,2.43727005189e-06
5.86,1.32489505371,2.52659098044e-06
5.87,1.32469804572,2.61831774262e-06
5.88,1.32450071546,2.71257167754e-06
5.89,1.32430263805,2.81070483013e-06
5.9,1.32410424037,2.91141731854e-06
5.91,1.32390549504,3.01474829876e-06
5.92,1.32370627838,3.12121988952e-06
5.93,1.32350636244,3.2316611459e-06
5.94,1.32330617888,3.34487982915e-06
5.95,1.32310570513,3.46090918122e-06
5.96,1.32290456706,3.58093514537e-06
5.97,1.32270291744,3.70477580778e-06
5.98,1.32250092126,3.83167272529e-06
5.99,1.32229860512,3.96163099303e-06
6,1.32209565706,4.09656519421e-06
6.01,1.32189227589,4.23500356889e-06
6.02,1.32168848692,4.37678120697e-06
6.03,1.32148421435,4.52257812503e-06
6.04,1.32127935026,4.67342394984e-06
6.05,1.32107407644,4.82784326758e-06
6.06,1.32086840907,4.9858479284e-06
6.07,1.32066226671,5.14921404513e-06
6.08,1.32045564452,5.31700888718e-06
6.09,1.3202486127,5.48863494686e-06
6.1,1.32004110496,5.6647683961e-06
6.11,1.31983310922,5.84682275875e-06
6.12,1.31962464406,6.03300421501e-06
6.13,1.31941570689,6.22334081121e-06
6.14,1.31920626778,6.42006433982e-06
6.15,1.3189964563,6.6216353723e-06
6.16,1.31878624522,6.82753822381e-06
6.17,1.31857539862,7.0391852609e-06
6.18,1.31836408198,7.25724184832e-06
6.19,1.31815237804,7.47987834714e-06
6.2,1.31794025544,7.70723072416e-06
6.21,1.31772742266,7.94277756182e-06
6.22,1.31751426027,8.1831059582e-06
6.23,1.3173007342,8.428258835e-06
6.24,1.31708644188,8.6812554127e-06
6.25,1.31687185002,8.94026640235e-06
6.26,1.31665690189,9.20435477849e-06
6.27,1.3164412904,9.47556872216e-06
6.28,1.31622520048,9.75439778248e-06
6.29,1.31600872706,1.00386120719e-05
6.3,1.31579177887,1.03291215114e-05
6.31,1.31557428218,1.06287373688e-05
6.32,1.31535631697,1.09341294217e-05
6.33,1.31513786156,1.12453351122e-05
6.34,1.31491895002,1.15668022181e-05
6.35,1.31469953961,1.18944304448e-05
6.36,1.31447966248,1.22281175687e-05
6.37,1.31425921939,1.25720106099e-05
6.38,1.31403829869,1.29231270624e-05
6.39,1.31381698935,1.32804613736e-05
6.4,1.31359514652,1.36478072263e-05
6.41,1.31337277494,1.40234938185e-05
6.42,1.31315002275,1.44056604344e-05
6.43,1.31292676173,1.47977566143e-05
6.44,1.31270293075,1.51992230356e-05
6.45,1.31247868936,1.56075012275e-05
6.46,1.31225384027,1.60259778253e-05
6.47,1.31202850307,1.64545440449e-05
6.48,1.31180279365,1.68901309062e-05
6.49,1.31157648854,1.73361242114e-05
6.5,1.31134967705,1.77929820932e-05
6.51,1.31112249152,1.82571393495e-05
6.52,1.31089471127,1.87321034713e-05
6.53,1.31066629815,1.92187947892e-05
6.54,1.31043751653,1.97130610925e-05
6.55,1.3102082418,2.02185035345e-05
6.56,1.30997845077,2.07358547452e-05
6.57,1.30974828868,2.12610437789e-05
6.58,1.30951749988,2.17985260618e-05
6.59,1.30928609229,2.23483769406e-05
6.6,1.30905431094,2.29063547018e-05
6.61,1.30882198828,2.34774929222e-05
6.62,1.30858917841,2.40606773777e-05
6.63,1.30835598317,2.46522684406e-05
6.64,1.30812195343,2.52591309246e-05
6.65,1.3078875653,2.58774318043e-05
6.66,1.30765288202,2.65041610947e-05
6.67,1.30741743125,2.71476801741e-05
6.68,1.30718156475,2.78021866506e-05
6.69,1.30694536088,2.8465476626e-05
6.7,1.30670831539,2.91478319559e-05
6.71,1.30647083061,2.9840312333e-05
6.72,1.30623290301,3.0542999083e-05
6.73,1.30599442322,3.12646285815e-05
6.74,1.30575549436,3.19959578224e-05
6.75,1.3055159406,3.2740272221e-05
6.76,1.30527588524,3.35022821821e-05
6.77,1.30503547649,3.42739326272e-05
6.78,1.30479443002,3.50612932552e-05
6.79,1.30455271644,3.58653600473e-05
6.8,1.30431063123,3.66793703603e-05
6.81,1.3040679164,3.7512235544e-05
6.82,1.30382473963,3.83591373862e-05
6.83,1.30358123461,3.92160255417e-05
6.84,1.30333698492,4.00958717736e-05
