wl_um,n,k
8.38,1.64100142653,0.04
8.39,1.64057346648,0.04
8.4,1.64014550642,0.04
8.41,1.63981460674,0.0400926966292
8.42,1.63953370787,0.0402331460674
8.43,1.63925280899,0.0403735955056
8.44,1.63897191011,0.0405140449438
8.45,1.63869101124,0.040654494382
8.46,1.63841011236,0.0407949438202
8.47,1.63812921348,0.0409353932584
8.48,1.63777624309,0.0408508287293
8.49,1.63736187845,0.0405745856354
8.5,1.63694751381,0.0402983425414
8.51,1.63653314917,0.0400220994475
8.52,1.63611878453,0.0397458563536
8.53,1.63570441989,0.0394696132597
8.54,1.63529005525,0.0391933701657
8.55,1.63479647218,0.0390407055631
8.56,1.63411804613,0.0391763907734
8.57,1.63343962008,0.0393120759837
8.58,1.63276119403,0.039447761194
8.59,1.63208276798,0.0395834464043
8.6,1.63140434193,0.0397191316147
8.61,1.63072591588,0.039854816825
8.62,1.63004748982,0.0399905020353
8.63,1.629628,0.040124
8.64,1.629228,0.0402573333333
8.65,1.628828,0.0403906666667
8.66,1.628428,0.040524
8.67,1.628028,0.0406573333333
8.68,1.627628,0.0407906666667
8.69,1.627228,0.040924
8.7,1.62683070866,0.0411128608924
8.71,1.62643700787,0.041375328084
8.72,1.62604330709,0.0416377952756
8.73,1.6256496063,0.0419002624672
8.74,1.62525590551,0.0421627296588
8.75,1.62486220472,0.0424251968504
8.76,1.62446850394,0.042687664042
8.77,1.62407480315,0.0429501312336
8.78,1.62368725869,0.043
8.79,1.6233011583,0.043
8.8,1.62291505792,0.043
8.81,1.62252895753,0.043
8.82,1.62214285714,0.043
8.83,1.62175675676,0.043
8.84,1.62137065637,0.043
8.85,1.62098481013,0.0430050632911
8.86,1.62060506329,0.0431316455696
8.87,1.62022531646,0.0432582278481
8.88,1.61984556962,0.0433848101266
8.89,1.61946582278,0.0435113924051
8.9,1.61908607595,0.0436379746835
8.91,1.61870632911,0.043764556962
8.92,1.61832658228,0.0438911392405
8.93,1.61794776119,0.044
8.94,1.61757462687,0.044
8.95,1.61720149254,0.044
8.96,1.61682835821,0.044
8.97,1.61645522388,0.044
8.98,1.61608208955,0.044
8.99,1.61570895522,0.044
9,1.6153358209,0.044
9.01,1.61493894994,0.0440122100122
9.02,1.61432844933,0.0441343101343
9.03,1.61371794872,0.0442564102564
9.04,1.61310744811,0.0443785103785
9.05,1.6124969475,0.0445006105006
9.06,1.61188644689,0.0446227106227
9.07,1.61127594628,0.0447448107448
9.08,1.61066544567,0.0448669108669
9.09,1.61005494505,0.044989010989
9.1,1.60978177458,0.0453273381295
9.11,1.60954196643,0.0456870503597
9.12,1.60930215827,0.0460467625899
9.13,1.60906235012,0.0464064748201
9.14,1.60882254197,0.0467661870504
9.15,1.60858273381,0.0471258992806
9.16,1.60834292566,0.0474856115108
9.17,1.60810311751,0.047845323741
9.18,1.60779882353,0.0480670588235
9.19,1.60744588235,0.0481847058824
9.2,1.60709294118,0.0483023529412
9.21,1.60674,0.04842
9.22,1.60638705882,0.0485376470588
